name,lat,lng
GYL-00C6,1.317404,103.898938
GYL-00C7,1.317928,103.901614
GYL-00C8,1.317639,103.901811
GYL-00C9,1.317369,103.880193
GYL-00CA,1.316528,103.876664
GYL-00CB,1.317273,103.879701
GYL-00CC,1.316406,103.878845
GYL-00CD,1.327295,103.870201
GYL-00CE,1.327186,103.883012
GYL-00CF,1.329856,103.899733
GYL-00D0,1.318406,103.892182
GYL-00D1,1.322674,103.88437
GYL-00D2,1.330522,103.891035
GYL-00D3,1.312735,103.889933
GYL-00D4,1.313492,103.889162
GYL-00D5,1.33382,103.898409
GYL-00D6,1.33575,103.898056
GYL-00D7,1.33005,103.899094
GYL-00D8,1.32989,103.899816
GYL-00D9,1.326603,103.889791
GYL-00DA,1.325239,103.88842
GYL-00DB,1.326194,103.88867
GYL-00DC,1.325187,103.888404
GYL-00DD,1.325816,103.890625
GYL-00DE,1.325517,103.890182
GYL-00DF,1.327243,103.882803
GYL-00E0,1.326387,103.883709
GYL-00E1,1.318281,103.893565
GYL-00E3,1.317926,103.893005
GYL-00E4,1.318028,103.891746
GYL-00E5,1.316596,103.891944
GYL-00E6,1.308064,103.888122
GYL-00E7,1.307833,103.888315
GYL-00E8,1.308855,103.889438
GYL-00E9,1.306614,103.882771
GYL-00EA,1.30604,103.883285
GYL-00EB,1.319914,103.902843
GYL-00EC,1.320132,103.904152
GYL-00ED,1.316606,103.882816
GYL-00EE,1.316136,103.882315
GYL-00EF,1.316199,103.882726
GYL-00F0,1.332424,103.89525
GYL-00F1,1.332292,103.885392
GYL-00F2,1.332082,103.886516
GYL-00F3,1.327672,103.884137
GYL-00F4,1.327718,103.88352
GYL-00F5,1.327772,103.882886
GYL-00F6,1.330676,103.887546
GYL-00F7,1.331279,103.887328
GYL-00F8,1.330515,103.887794
GYL-00F9,1.331054,103.886893
GYL-00FA,1.330537,103.887581
GYL-00FB,1.33043,103.886252
GYL-00FC,1.33049,103.886542
GYL-00FD,1.329984,103.887102
GYL-00FE,1.329327,103.88729
GYL-00FF,1.329688,103.886057
GYL-0100,1.328671,103.887365
GYL-0101,1.329249,103.886333
GYL-0102,1.328259,103.885867
GYL-0103,1.328294,103.88594
GYL-0104,1.328048,103.886815
GYL-0105,1.328007,103.886751
GYL-0106,1.327886,103.886743
GYL-0107,1.327878,103.886474
GYL-0108,1.327582,103.885704
GYL-0109,1.327236,103.885672
GYL-010A,1.327807,103.885732
GYL-010B,1.327067,103.885615
GYL-010C,1.327629,103.886491
GYL-010D,1.327696,103.88605
GYL-010E,1.327777,103.885922
GYL-010F,1.327688,103.885912
GYL-0110,1.327,103.886126
GYL-0111,1.327194,103.886321
GYL-0112,1.327294,103.886515
GYL-0113,1.32624,103.885534
GYL-0114,1.326688,103.885585
GYL-0115,1.326653,103.885912
GYL-0116,1.326601,103.886326
GYL-0117,1.326787,103.886155
GYL-0118,1.326461,103.885864
GYL-0119,1.326388,103.886312
GYL-011A,1.326319,103.886138
GYL-011B,1.326149,103.885831
GYL-011C,1.326093,103.886261
GYL-011D,1.326233,103.886003
GYL-011E,1.325816,103.885294
GYL-011F,1.325426,103.885295
GYL-0120,1.325218,103.885265
GYL-0121,1.324896,103.885219
GYL-0122,1.324449,103.885783
GYL-0123,1.324206,103.885752
GYL-0124,1.323996,103.886754
GYL-0125,1.324329,103.886775
GYL-0126,1.324359,103.886799
GYL-0127,1.323961,103.886734
GYL-0128,1.323939,103.88733
GYL-0129,1.323961,103.887282
GYL-012A,1.324158,103.888403
GYL-012B,1.324212,103.888462
GYL-012C,1.32414,103.888586
GYL-012D,1.324638,103.88703
GYL-012E,1.324938,103.886834
GYL-012F,1.325316,103.886397
GYL-0130,1.32517,103.8871
GYL-0131,1.325481,103.886937
GYL-0132,1.325772,103.886599
GYL-0133,1.326278,103.886891
GYL-0134,1.326214,103.887324
GYL-0135,1.326146,103.886932
GYL-0136,1.326755,103.886654
GYL-0137,1.326321,103.886594
GYL-0138,1.327011,103.886763
GYL-0139,1.327486,103.886878
GYL-013A,1.32751,103.887096
GYL-013B,1.327438,103.88696
GYL-013C,1.326742,103.887678
GYL-013D,1.326313,103.887609
GYL-013E,1.325924,103.887564
GYL-013F,1.325866,103.887517
GYL-0140,1.325885,103.887519
GYL-0141,1.3254,103.887515
GYL-0142,1.325248,103.888113
GYL-0143,1.325008,103.888007
GYL-0144,1.327789,103.887255
GYL-0145,1.322787,103.886055
GYL-0146,1.323089,103.885452
GYL-0147,1.323244,103.885898
GYL-0148,1.323674,103.885136
GYL-0149,1.323604,103.885735
GYL-014A,1.322835,103.887226
GYL-014B,1.32336,103.8873
GYL-014C,1.322758,103.888148
GYL-014D,1.322776,103.888379
GYL-014E,1.323166,103.888756
GYL-014F,1.323161,103.888714
GYL-0150,1.32315,103.888595
GYL-0151,1.323126,103.888212
GYL-0152,1.32313,103.888275
GYL-0153,1.323139,103.888327
GYL-0154,1.329984,103.888063
GYL-0155,1.329306,103.888035
GYL-0156,1.329356,103.888031
GYL-0157,1.326504,103.887824
GYL-0158,1.32644,103.887857
GYL-0159,1.326386,103.887805
GYL-015A,1.323019,103.887635
GYL-015B,1.32998,103.888995
GYL-015C,1.329181,103.888311
GYL-015D,1.329184,103.888251
GYL-015E,1.329284,103.889002
GYL-015F,1.329427,103.889336
GYL-0160,1.317437,103.876112
GYL-0161,1.317443,103.876202
GYL-0162,1.317479,103.876681
GYL-0163,1.317455,103.876382
GYL-0164,1.317476,103.876612
GYL-0165,1.31678,103.875627
GYL-0166,1.316858,103.87561
GYL-0167,1.316912,103.875598
GYL-0168,1.317069,103.875553
GYL-0169,1.317123,103.875538
GYL-016A,1.316473,103.875663
GYL-016B,1.317244,103.875454
GYL-016C,1.316952,103.875849
GYL-016D,1.316912,103.875894
GYL-016E,1.316879,103.875861
GYL-016F,1.316891,103.87616
GYL-0170,1.317117,103.876412
GYL-0171,1.31706,103.876439
GYL-0172,1.317018,103.876442
GYL-0173,1.31706,103.876474
GYL-0174,1.316521,103.877672
GYL-0175,1.316509,103.877624
GYL-0176,1.316216,103.876837
GYL-0177,1.316473,103.877726
GYL-0178,1.31653,103.87666
GYL-0179,1.317081,103.878471
GYL-017A,1.317274,103.878878
GYL-017B,1.316801,103.879357
GYL-017C,1.317283,103.879713
GYL-017D,1.316943,103.878854
GYL-017E,1.317,103.878839
GYL-017F,1.316905,103.88032
GYL-0180,1.316395,103.880459
GYL-0181,1.318054,103.879998
GYL-0182,1.318804,103.878318
GYL-0183,1.318846,103.87848
GYL-0184,1.318949,103.878878
GYL-0185,1.316578,103.879426
GYL-0186,1.316539,103.879321
GYL-0187,1.32165,103.88518
GYL-0188,1.321295,103.885412
GYL-0189,1.321332,103.885893
GYL-018A,1.320886,103.885972
GYL-018B,1.32084,103.885474
GYL-018C,1.321404,103.884517
GYL-018D,1.321378,103.88409
GYL-018E,1.320928,103.884351
GYL-018F,1.320907,103.884053
GYL-0190,1.320899,103.883945
GYL-0191,1.320986,103.884314
GYL-0192,1.320957,103.883908
GYL-0193,1.320932,103.884285
GYL-0194,1.320944,103.883568
GYL-0195,1.320481,103.88249
GYL-0196,1.320536,103.883564
GYL-0197,1.320502,103.883
GYL-0198,1.320536,103.883493
GYL-0199,1.31948,103.883095
GYL-019A,1.319443,103.88261
GYL-019B,1.319405,103.882424
GYL-019C,1.319034,103.882528
GYL-019D,1.319181,103.88331
GYL-019E,1.319019,103.884034
GYL-019F,1.319019,103.88408
GYL-01A0,1.318994,103.884238
GYL-01A1,1.319311,103.885411
GYL-01A2,1.318999,103.885139
GYL-01A3,1.319412,103.884726
GYL-01A4,1.319412,103.884657
GYL-01A5,1.319409,103.884689
GYL-01A6,1.3194,103.884598
GYL-01A7,1.319988,103.884612
GYL-01A8,1.319967,103.884203
GYL-01A9,1.320402,103.884504
GYL-01AA,1.320368,103.884051
GYL-01AB,1.320404,103.885191
GYL-01AC,1.320419,103.885362
GYL-01AD,1.320398,103.885115
GYL-01AE,1.320782,103.886469
GYL-01AF,1.320928,103.886772
GYL-01B0,1.318227,103.884876
GYL-01B1,1.318214,103.884632
GYL-01B2,1.318047,103.885378
GYL-01B3,1.317692,103.885174
GYL-01B4,1.317698,103.885261
GYL-01B5,1.317691,103.885016
GYL-01B6,1.318458,103.886353
GYL-01B7,1.318116,103.887108
GYL-01B8,1.318408,103.88693
GYL-01B9,1.323201,103.881835
GYL-01BA,1.317903,103.886457
GYL-01BB,1.317874,103.886121
GYL-01BC,1.31774,103.887182
GYL-01BD,1.323571,103.882201
GYL-01BE,1.317949,103.886892
GYL-01BF,1.318604,103.887265
GYL-01C0,1.318562,103.887448
GYL-01C1,1.318479,103.887875
GYL-01C3,1.316455,103.885939
GYL-01C4,1.316472,103.886034
GYL-01C5,1.316526,103.885464
GYL-01C6,1.31638,103.885476
GYL-01C7,1.322524,103.884244
GYL-01C8,1.322029,103.881857
GYL-01C9,1.32181,103.882555
GYL-01CA,1.322038,103.883165
GYL-01CB,1.321893,103.882035
GYL-01CC,1.321816,103.882166
GYL-01CD,1.321919,103.882849
GYL-01CE,1.322097,103.883304
GYL-01CF,1.322165,103.883567
GYL-01D0,1.322309,103.883933
GYL-01D1,1.322506,103.882222
GYL-01D2,1.322452,103.882068
GYL-01D3,1.322552,103.882368
GYL-01D4,1.322833,103.883289
GYL-01D5,1.323157,103.883665
GYL-01D6,1.308211,103.883552
GYL-01D7,1.308006,103.883088
GYL-01D8,1.30788,103.883276
GYL-01D9,1.307849,103.883177
GYL-01DA,1.309454,103.882343
GYL-01DB,1.30947,103.882483
GYL-01DC,1.306778,103.88461
GYL-01DD,1.307041,103.885179
GYL-01DE,1.30931,103.884764
GYL-01DF,1.309874,103.88516
GYL-01E0,1.309756,103.884952
GYL-01E1,1.307933,103.884934
GYL-01E2,1.307765,103.884944
GYL-01E3,1.310666,103.886533
GYL-01E4,1.310506,103.886518
GYL-01E5,1.31045,103.886485
GYL-01E6,1.310577,103.886532
GYL-01E7,1.308174,103.88485
GYL-01E8,1.308195,103.884616
GYL-01E9,1.308777,103.884621
GYL-01EA,1.308604,103.884584
GYL-01EB,1.308741,103.88448
GYL-01EC,1.308893,103.885007
GYL-01ED,1.308772,103.885064
GYL-01EE,1.30873,103.884975
GYL-01EF,1.308867,103.884855
GYL-01F0,1.308961,103.885257
GYL-01F1,1.308872,103.885471
GYL-01F2,1.308882,103.885356
GYL-01F3,1.308246,103.886131
GYL-01F4,1.310808,103.885272
GYL-01F5,1.310063,103.884618
GYL-01F6,1.310226,103.885249
GYL-01F7,1.310275,103.885353
GYL-01F8,1.310832,103.885426
GYL-01F9,1.310315,103.88485
GYL-01FA,1.307639,103.889594
GYL-01FB,1.30734,103.889433
GYL-01FC,1.307308,103.888651
GYL-01FD,1.307334,103.888823
GYL-01FE,1.30757,103.88913
GYL-01FF,1.308016,103.888797
GYL-0200,1.308838,103.887257
GYL-0201,1.308295,103.887405
GYL-0203,1.30909,103.888716
GYL-0204,1.309059,103.888451
GYL-0205,1.308492,103.88818
GYL-0206,1.308518,103.88832
GYL-0207,1.309024,103.882431
GYL-0208,1.30915,103.882181
GYL-0209,1.3082,103.882645
GYL-020A,1.308132,103.882494
GYL-020B,1.308059,103.882556
GYL-020C,1.308499,103.88239
GYL-020D,1.309074,103.883372
GYL-020E,1.308935,103.883526
GYL-020F,1.309444,103.883213
GYL-0210,1.310047,103.883101
GYL-0211,1.310234,103.883438
GYL-0212,1.310236,103.882976
GYL-0213,1.306999,103.883062
GYL-0214,1.306967,103.883271
GYL-0215,1.306983,103.883177
GYL-0216,1.32069,103.902469
GYL-0217,1.320902,103.902441
GYL-0218,1.321075,103.902391
GYL-0219,1.321096,103.902441
GYL-021A,1.3208,103.902451
GYL-021B,1.32073,103.902896
GYL-021C,1.320394,103.902938
GYL-021D,1.320588,103.90292
GYL-021E,1.320808,103.904302
GYL-021F,1.320716,103.904361
GYL-0220,1.32086,103.904708
GYL-0221,1.321819,103.903047
GYL-0222,1.321835,103.903141
GYL-0223,1.321785,103.902672
GYL-0224,1.322309,103.902831
GYL-0225,1.322285,103.902592
GYL-0226,1.321788,103.904434
GYL-0227,1.321822,103.904713
GYL-0228,1.321809,103.90459
GYL-0229,1.322168,103.903763
GYL-022A,1.322183,103.903825
GYL-022B,1.322188,103.903924
GYL-022C,1.322204,103.904052
GYL-022D,1.32267,103.903339
GYL-022E,1.322681,103.903432
GYL-022F,1.323184,103.903742
GYL-0230,1.323116,103.903232
GYL-0231,1.323173,103.903667
GYL-0232,1.323896,103.903576
GYL-0233,1.323833,103.903081
GYL-0234,1.323841,103.903177
GYL-0235,1.323011,103.904653
GYL-0236,1.322961,103.904226
GYL-0237,1.322956,103.904151
GYL-0238,1.322974,103.904315
GYL-0239,1.323029,103.904835
GYL-023A,1.323359,103.904255
GYL-023B,1.323412,103.9047
GYL-023C,1.323338,103.904109
GYL-023D,1.323372,103.904346
GYL-023E,1.323702,103.904091
GYL-023F,1.323697,103.904005
GYL-0240,1.32377,103.904692
GYL-0241,1.324258,103.902938
GYL-0242,1.324326,103.903607
GYL-0243,1.324294,103.903344
GYL-0244,1.324585,103.902943
GYL-0245,1.324611,103.902902
GYL-0246,1.324643,103.902933
GYL-0247,1.325091,103.903615
GYL-0248,1.325062,103.903651
GYL-0249,1.324782,103.902332
GYL-024A,1.324734,103.90191
GYL-024B,1.324347,103.902376
GYL-024C,1.324287,103.901954
GYL-024D,1.323815,103.902662
GYL-024E,1.323747,103.901998
GYL-024F,1.32337,103.902027
GYL-0250,1.323383,103.902134
GYL-0251,1.323435,103.902709
GYL-0252,1.320345,103.901816
GYL-0253,1.32025,103.901324
GYL-0254,1.320148,103.900773
GYL-0255,1.320177,103.900903
GYL-0256,1.32259,103.877137
GYL-0257,1.321235,103.901821
GYL-0258,1.330612,103.901794
GYL-0259,1.330703,103.901645
GYL-025A,1.331104,103.90179
GYL-025B,1.329852,103.900716
GYL-025C,1.330424,103.900816
GYL-025D,1.330566,103.901218
GYL-025E,1.32941,103.901421
GYL-025F,1.329535,103.901616
GYL-0260,1.329498,103.90235
GYL-0261,1.329306,103.902159
GYL-0262,1.329765,103.901703
GYL-0263,1.330082,103.903417
GYL-0264,1.330077,103.903471
GYL-0265,1.329873,103.903633
GYL-0266,1.329306,103.904126
GYL-0267,1.329239,103.903579
GYL-0268,1.328888,103.903214
GYL-0269,1.329222,103.90309
GYL-026A,1.329464,103.903326
GYL-026B,1.329093,103.902422
GYL-026C,1.329206,103.902538
GYL-026D,1.328334,103.903065
GYL-026E,1.328334,103.903114
GYL-026F,1.328504,103.90333
GYL-0270,1.328016,103.903322
GYL-0271,1.328058,103.903363
GYL-0272,1.32893,103.904503
GYL-0273,1.328822,103.904312
GYL-0274,1.328104,103.905067
GYL-0275,1.328146,103.905075
GYL-0276,1.328187,103.904603
GYL-0277,1.327962,103.904296
GYL-0278,1.328142,103.903993
GYL-0279,1.328267,103.904176
GYL-027A,1.327407,103.904114
GYL-027B,1.327357,103.904047
GYL-027C,1.327278,103.903944
GYL-027D,1.327048,103.904089
GYL-027E,1.326786,103.903832
GYL-027F,1.327315,103.905104
GYL-0280,1.327207,103.905084
GYL-0281,1.327265,103.905129
GYL-0282,1.327228,103.905121
GYL-0283,1.327053,103.904851
GYL-0284,1.326715,103.904346
GYL-0285,1.326806,103.903202
GYL-0286,1.326869,103.903284
GYL-0287,1.326627,103.902692
GYL-0288,1.326314,103.902812
GYL-0289,1.325905,103.902634
GYL-028A,1.325888,103.902568
GYL-028B,1.325742,103.901979
GYL-028C,1.326209,103.902294
GYL-028D,1.326414,103.901784
GYL-028E,1.326848,103.902049
GYL-028F,1.32674,103.901606
GYL-0290,1.326539,103.900632
GYL-0291,1.32638,103.899798
GYL-0292,1.32623,103.899056
GYL-0293,1.325963,103.899541
GYL-0294,1.325613,103.899475
GYL-0295,1.3256,103.899392
GYL-0296,1.326193,103.900744
GYL-0297,1.325767,103.900275
GYL-0298,1.325534,103.900967
GYL-0299,1.325392,103.900283
GYL-029A,1.318641,103.899574
GYL-029B,1.318762,103.899486
GYL-029C,1.318081,103.897898
GYL-029D,1.318196,103.89781
GYL-029E,1.318369,103.897674
GYL-029F,1.318421,103.89806
GYL-02A0,1.317934,103.897128
GYL-02A1,1.318249,103.896842
GYL-02A2,1.318254,103.897315
GYL-02A3,1.318301,103.896925
GYL-02A4,1.317963,103.901717
GYL-02A5,1.317942,103.901471
GYL-02A6,1.317944,103.901651
GYL-02A7,1.317594,103.901823
GYL-02A8,1.317525,103.901608
GYL-02A9,1.317585,103.901751
GYL-02AA,1.317525,103.901552
GYL-02AB,1.316741,103.898921
GYL-02AC,1.316474,103.897595
GYL-02AD,1.317416,103.898948
GYL-02AE,1.31745,103.898899
GYL-02AF,1.320151,103.904174
GYL-02B0,1.320117,103.903909
GYL-02B1,1.317062,103.89779
GYL-02B2,1.316999,103.897769
GYL-02B3,1.317283,103.897516
GYL-02B4,1.317329,103.897553
GYL-02B5,1.317346,103.897827
GYL-02B6,1.317375,103.89803
GYL-02B7,1.317483,103.897997
GYL-02B8,1.317521,103.898196
GYL-02B9,1.317521,103.898492
GYL-02BA,1.317579,103.89848
GYL-02BB,1.317558,103.89865
GYL-02BC,1.31998,103.902832
GYL-02BD,1.320054,103.903581
GYL-02BE,1.320014,103.903177
GYL-02BF,1.316132,103.898718
GYL-02C0,1.316002,103.898863
GYL-02C1,1.31604,103.899021
GYL-02C2,1.315627,103.898648
GYL-02C3,1.31144,103.898113
GYL-02C4,1.311177,103.897458
GYL-02C5,1.311465,103.898055
GYL-02C6,1.311427,103.897939
GYL-02C7,1.311415,103.897993
GYL-02C8,1.312374,103.897657
GYL-02C9,1.311548,103.897085
GYL-02CA,1.311578,103.897143
GYL-02CB,1.311845,103.897686
GYL-02CC,1.312241,103.897483
GYL-02CD,1.312362,103.896708
GYL-02CE,1.313134,103.897309
GYL-02CF,1.313105,103.897226
GYL-02D0,1.313184,103.897276
GYL-02D1,1.313722,103.89684
GYL-02D2,1.311953,103.896886
GYL-02D3,1.313718,103.896898
GYL-02D4,1.313998,103.89592
GYL-02D5,1.313409,103.896202
GYL-02D6,1.313914,103.895945
GYL-02D7,1.31459,103.896368
GYL-02D8,1.314285,103.895767
GYL-02D9,1.314707,103.895659
GYL-02DA,1.314924,103.896094
GYL-02DB,1.315174,103.896484
GYL-02DC,1.314515,103.896799
GYL-02DD,1.315241,103.895182
GYL-02DE,1.315195,103.89517
GYL-02DF,1.313676,103.895087
GYL-02E0,1.313326,103.895045
GYL-02E1,1.313735,103.895099
GYL-02E2,1.313434,103.895468
GYL-02E3,1.312547,103.879892
GYL-02E4,1.325563,103.895134
GYL-02E5,1.306824,103.887711
GYL-02E6,1.322263,103.876629
GYL-02E7,1.328195,103.89465
GYL-02E8,1.326793,103.875304
GYL-02EA,1.30868,103.88951
GYL-02EB,1.313444,103.875326
GYL-02EC,1.312743,103.877855
GYL-02ED,1.313814,103.878682
GYL-02EE,1.313478,103.882481
GYL-02EF,1.311805,103.876337
GYL-02F0,1.312059,103.876897
GYL-02F1,1.310844,103.880714
GYL-02F2,1.312174,103.883927
GYL-02F3,1.311257,103.883948
GYL-02F4,1.316276,103.892171
GYL-02F5,1.311332,103.878282
GYL-02F6,1.306221,103.883102
GYL-02F7,1.316661,103.890583
GYL-02F8,1.31389,103.880017
GYL-02F9,1.312671,103.880485
GYL-02FA,1.312235,103.88123
GYL-02FB,1.319664,103.903566
GYL-02FD,1.312168,103.886947
GYL-02FE,1.31304,103.888516
GYL-02FF,1.315055,103.887744
GYL-0300,1.315638,103.889677
GYL-0301,1.3135,103.886244
GYL-0302,1.314849,103.884784
GYL-0303,1.314697,103.883768
GYL-0304,1.315659,103.886158
GYL-0305,1.315519,103.888456
GYL-0306,1.310998,103.882294
GYL-0307,1.311395,103.879038
GYL-0309,1.318164,103.892162
GYL-030A,1.319937,103.902621
GYL-030B,1.31829,103.892184
GYL-030C,1.318456,103.891229
GYL-030D,1.31904,103.891097
GYL-030E,1.321357,103.896181
GYL-030F,1.323326,103.895607
GYL-0310,1.327511,103.893673
GYL-0311,1.330241,103.893887
GYL-0312,1.331171,103.894236
GYL-0313,1.329916,103.893065
GYL-0314,1.330518,103.892863
GYL-0315,1.331126,103.893122
GYL-0316,1.328763,103.896968
GYL-0317,1.328673,103.896753
GYL-0318,1.32876,103.895221
GYL-0319,1.328142,103.894175
GYL-031A,1.313326,103.879302
GYL-031B,1.313228,103.875663
GYL-031C,1.327378,103.889899
GYL-031D,1.326764,103.890039
GYL-031E,1.307181,103.883656
GYL-031F,1.317308,103.8856
GYL-0320,1.323472,103.884835
GYL-0321,1.323072,103.893535
GYL-0322,1.329201,103.897069
GYL-0323,1.331185,103.901389
GYL-0324,1.316211,103.88205
GYL-0325,1.312911,103.894286
GYL-0326,1.318412,103.88039
GYL-0327,1.330968,103.901538
GYL-0328,1.318325,103.893776
GYL-0329,1.326203,103.897542
GYL-032A,1.326131,103.897947
GYL-032B,1.325317,103.890305
GYL-032C,1.308498,103.887691
GYL-032D,1.308532,103.887894
GYL-032E,1.313474,103.89543
GYL-032F,1.309206,103.882331
GYL-0330,1.308526,103.882229
GYL-0331,1.323227,103.889468
GYL-0332,1.323215,103.889465
GYL-0333,1.323551,103.88984
GYL-0334,1.323453,103.889926
GYL-0335,1.323465,103.889806
GYL-0336,1.323485,103.889832
GYL-0337,1.323811,103.889526
GYL-0338,1.323902,103.889507
GYL-0339,1.323924,103.889448
GYL-033A,1.323781,103.889499
GYL-033B,1.323767,103.88945
GYL-033C,1.323807,103.889611
GYL-033D,1.323229,103.889474
GYL-0340,1.327776,103.894304
GYL-0341,1.326442,103.893149
GYL-0342,1.330679,103.890883
GYL-0343,1.326761,103.90013
GYL-0344,1.326696,103.900411
GYL-0345,1.32814,103.902968
GYL-0346,1.327425,103.892346
GYL-0347,1.331861,103.894377
GYL-0348,1.328781,103.896864
GYL-0349,1.326964,103.891854
GYL-034A,1.336294,103.894923
GYL-034B,1.328156,103.89019
GYL-034C,1.319397,103.889837
GYL-034D,1.319832,103.890441
GYL-034E,1.312158,103.889832
GYL-034F,1.311965,103.890215
GYL-0350,1.31074,103.882965
GYL-0351,1.318753,103.886612
GYL-0352,1.362411,103.902088
GYL-0353,1.332664,103.90129
GYL-0354,1.326842,103.880486
GYL-0355,1.320157,103.881596
GYL-0356,1.309659,103.896627
GYL-0357,1.322662,103.874089
GYL-0358,1.325362,103.881621
GYL-0359,1.319018,103.886457
GYL-035A,1.331445,103.88951
GYL-035B,1.343442,103.898918
GYL-035C,1.316902,103.899156
GYL-035D,1.313189,103.900858
GYL-035E,1.305028,103.883603
GYL-035F,1.313787,103.876542
GYL-0360,1.299245,103.885274
GYL-0362,1.312963,103.890002
GYL-0363,1.32567,103.887794
GYL-0364,1.307602,103.885088
GYL-0365,1.307806,103.88816
GYL-0366,1.31,103.87552
GYL-0367,1.318033,103.893798
GYL-0368,1.314937,103.882272
GYL-0369,1.328591,103.900169
GYL-036A,1.328382,103.900454
GYL-036B,1.326892,103.899469
GYL-036C,1.327076,103.900344
GYL-036D,1.327354,103.900006
GYL-036E,1.327367,103.900149
GYL-036F,1.329418,103.899712
GYL-0370,1.329439,103.899768
GYL-0371,1.329293,103.899335
GYL-0372,1.309744,103.888977
GYL-0373,1.309765,103.888928
GYL-0374,1.310138,103.888194
GYL-0375,1.310093,103.888263
GYL-0376,1.309685,103.885768
GYL-0377,1.309668,103.885706
GYL-0378,1.309711,103.888883
GYL-0379,1.309568,103.885239
GYL-037A,1.309666,103.885822
GYL-037B,1.309696,103.885809
GYL-037C,1.320456,103.90074
GYL-037D,1.320198,103.900781
GYL-037E,1.326851,103.90023
GYL-037F,1.321547,103.900159
GYL-0380,1.310422,103.887592
GYL-0381,1.310467,103.887723
GYL-0382,1.310549,103.887604
GYL-0383,1.310446,103.887527
GYL-0384,1.310598,103.888191
GYL-0385,1.310553,103.888061
GYL-0386,1.310615,103.888081
GYL-0387,1.310606,103.888134
GYL-0388,1.31002,103.887731
GYL-0389,1.310195,103.88821
GYL-038A,1.310032,103.887674
